src_origin_id,dst_origin_id,edge_type,src_id,dst_id
16892018,89133485,0,407,357
44959846,99084238,2,438,752
31895993,68647667,2,592,568
35551656,77824893,5,470,936
44761260,63041014,2,175,100
84637025,35236735,0,716,756
59765788,29613711,1,638,61
47272144,96796701,4,908,575
48982980,21791167,0,187,55
75090190,29416097,2,34,630
25735541,62322050,2,469,48
92509364,68951543,4,736,230
47894977,69668083,5,728,559
97679279,85060967,1,369,186
84567480,94000525,3,378,432
97612477,33377493,3,344,748
92876464,50889916,5,883,23
5757040,67097963,5,112,194
56125709,40227781,5,319,852
87168447,1640312,0,660,284
1747013,84345058,0,981,418
88174070,26144584,0,348,145
97606046,96910645,2,686,64
47232993,45187366,1,989,699
42638666,4301854,4,431,445
87619841,48892883,5,985,332
38328547,47272144,5,935,908
10316470,61570194,0,498,623
57684912,70831517,2,743,50
67343803,53514566,0,390,966
94000525,69734805,3,432,829
66584565,68744841,0,266,565
31895993,75922273,2,592,859
40914475,90867619,2,62,121
33187018,1080179,0,960,248
76754771,82264007,0,240,573
62346687,72892971,4,16,424
87071227,26169315,2,530,285
64021986,36703141,4,458,27
99273044,87734045,2,310,84
68371650,4908516,4,685,607
4396333,38328547,0,479,935
86800565,80574015,2,948,462
55529719,75564647,2,977,207
78624353,43544662,1,288,32
75615402,70158341,4,922,713
40914475,60623620,1,62,903
11693022,10960616,5,790,386
63460922,67897782,5,304,343
65925778,99084238,0,628,752
11427516,58127645,2,410,545
16892018,30976923,5,407,505
92509364,34981989,3,736,368
55122964,52416792,4,664,395
66248800,81689787,3,54,944
60332295,24683403,1,587,588
51442728,36597926,3,862,44
31862301,6536442,1,984,477
31988711,8411048,0,299,703
66386260,48548847,0,798,816
13554242,92509364,3,538,736
38220302,6952038,2,582,913
66870564,50116333,2,864,558
13246952,8551998,2,909,608
86617822,90662805,2,147,733
71630594,42638666,0,509,431
91978611,29734570,3,997,152
42058530,98528968,4,113,942
28050034,10316470,1,912,498
35163891,8472906,0,228,298
87557124,96298469,1,761,311
32712728,5769848,4,788,133
87557124,88239465,1,761,709
30976923,28221259,5,505,247
3278448,47947742,1,91,632
1493082,98829172,5,526,241
32765650,99060389,0,359,164
42352020,1221889,4,689,308
76188299,60807875,2,663,356
83925117,12919605,5,153,700
6027726,11583651,5,66,612
80574708,98346944,5,769,198
53214565,64018611,4,697,352
1056137,35400934,3,740,955
72892971,38220302,3,424,582
78851505,34662216,1,36,80
10316470,13512113,1,498,546
10960616,64391713,4,386,677
39952574,90308649,3,461,775
80574708,19261088,4,769,81
60577255,31217803,2,270,468
96078977,62608358,0,399,138
9737784,16731931,1,721,980
51442728,32375913,1,862,276
34950883,27296981,1,781,250
21559570,25908590,2,251,684
17149429,18973811,3,442,643
85101507,30794667,1,693,547
87776978,98228577,2,227,202
86072549,87697604,4,293,600
56592728,71316169,3,59,216
68040469,69857816,4,597,14
80080118,3546631,2,833,314
78743639,44554709,3,516,562
52802905,96298469,2,94,311
12159158,22932633,5,861,264
86034800,86514354,4,954,370
64948572,1093396,0,979,836
65815684,75564647,3,770,207
87656497,91188887,1,896,824
76300416,87697604,5,464,600
9257833,39952574,0,403,461
50570245,35531782,1,889,581
3620507,40994730,0,400,238
5757040,71466941,0,112,621
98229925,41986844,0,835,604
10241427,21145201,5,603,69
67263539,18048586,0,639,807
65815684,52896996,1,770,719
83058659,28221259,5,970,247
26161325,77785229,5,259,286
47066510,32761047,3,950,556
14641288,19067526,0,657,416
24034807,7892461,4,18,929
40914475,48164460,5,62,75
75564647,42325412,1,207,914
75149394,71316169,2,148,216
45286842,64391713,5,508,677
97501873,15567641,2,487,223
51392191,10101842,3,857,555
30514367,84865869,3,953,655
66248800,16898220,5,54,874
6027726,83187549,5,66,619
89133485,69857816,4,357,14
65266651,47390415,4,452,425
32765650,24361801,5,359,576
68744841,20416579,4,565,25
72578540,76467030,0,76,849
51055010,32765650,2,616,359
54421993,41222718,2,90,796
82289014,77324792,2,956,832
45187366,9858867,1,699,611
9019677,59765788,0,351,638
59273979,10960616,2,383,386
6507810,32375913,3,364,276
86008559,62758017,5,281,717
1747013,96048451,0,981,388
45621649,44307694,3,342,429
47135165,35236735,0,45,756
64021986,50889916,2,458,23
37411328,29506729,3,646,239
46609482,81466591,2,358,670
4244089,19467269,2,441,520
80676878,10241427,1,82,603
79770084,87316948,1,763,799
22051873,67343803,4,263,390
11945861,57109651,3,918,209
8934237,34950883,2,848,781
65266651,7795028,3,452,560
41986844,51760273,4,604,540
55461999,58643904,4,37,543
80676878,51004747,2,82,391
96078977,38866575,3,399,279
4396333,11260273,4,479,203
7470088,36597926,4,176,44
48118511,19857504,1,379,795
29834202,67897782,0,920,343
75615402,34606272,3,922,654
87818954,60931922,4,182,246
76526004,99060389,2,866,164
53214565,38443689,5,697,891
77324792,35939396,4,832,261
96298469,42637907,3,311,481
34676709,57684912,2,637,743
27845730,98528770,2,651,855
19043488,34606272,5,496,654
56182941,29416097,5,870,630
96910645,63531924,0,64,292
32909167,64391713,1,421,677
28029753,10610811,2,724,641
17302357,76975959,0,72,384
59993046,59242594,0,376,768
67380103,88174070,3,118,348
13040605,31862301,1,938,984
56609314,70831517,2,867,50
31947258,87949499,4,129,225
69650761,81997559,3,467,60
91874139,3925951,3,67,755
62841579,17283099,4,680,999
69432213,31590060,1,398,457
94868179,5910013,0,949,919
81822157,61315182,0,300,58
98528968,87440413,0,942,916
4079725,85890964,1,170,846
26162058,78784480,0,406,165
94311648,94868179,2,151,949
83507195,51662173,5,485,408
6246548,1493082,1,789,526
21918408,67343803,2,666,390
80574708,59765788,5,769,638
43253968,35162976,5,495,341
95326023,28325828,1,720,872
71731420,19562145,4,937,179
58424586,17622432,5,233,860
6536442,62064567,4,477,3
29217537,66225982,5,629,512
12431235,43436594,3,439,278
69352474,69487472,2,730,723
33806005,68647667,1,858,568
9820297,48336758,1,354,780
81427210,46745340,3,885,11
71585330,1640312,2,695,284
9306830,40914475,5,840,62
81355371,33806005,2,70,858
1417140,63460922,3,698,304
37797219,24834126,2,676,473
6197407,31927553,2,340,831
84794180,57684912,4,190,743
82289014,34423462,4,956,694
81095177,83807278,5,524,125
63078133,30976923,4,217,505
20138670,35733573,0,159,236
7039994,36703141,4,294,27
67454106,81674690,0,181,484
36352323,89599410,0,117,925
73058205,24278367,2,10,256
91614334,37657252,1,43,710
78813012,94847903,3,682,265
99511541,33187018,1,180,960
73040681,41986844,5,12,604
24270402,69650761,4,817,467
61141173,34027965,5,853,258
41222718,34981989,3,796,368
42638666,78967688,4,431,33
86034800,37648977,0,954,626
96796701,90349889,4,575,667
91939403,38443689,1,943,891
4748874,53512485,1,812,195
43544662,90432257,4,32,132
40914475,19857504,1,62,795
35236735,51275295,2,756,7
89265742,91296187,4,229,204
84159267,15251756,0,627,143
59273979,56156561,5,383,806
38110561,34425047,1,107,767
16892018,7470088,1,407,176
74874846,82289014,4,797,956
10101842,14734747,5,555,144
36445006,37797219,3,553,676
21177147,1812075,0,801,101
84159267,35083930,3,627,819
70182153,69352474,1,110,730
22200190,1417140,0,688,698
77525297,49639537,2,73,63
10232979,20361264,5,321,40
40127781,24270402,4,754,817
48548847,30740191,0,816,993
19043488,40914475,4,496,62
20050145,62758017,4,681,717
82632781,21286553,1,737,41
27845730,67620281,3,651,578
34810299,11423269,1,272,826
47066510,53690602,1,950,337
76059965,38110561,3,435,107
48204078,17990544,5,459,965
26076984,43035822,3,193,838
35733573,91079273,1,236,851
91125316,54355321,3,156,219
73009579,67380103,5,742,118
59127308,39952574,5,842,461
63041014,23991326,1,100,570
43545057,86034800,4,647,954
3942695,82795154,2,967,963
26161325,5757040,5,259,112
77785229,35163891,3,286,228
15504381,16731931,4,804,980
20050145,30976923,5,681,505
73040681,47231887,4,12,131
26144584,47390415,0,145,425
15251756,81122802,2,143,31
24361801,67102256,1,576,843
29100483,10941358,2,137,522
54355321,57444636,0,219,776
76188299,86581253,2,663,738
85749296,45242901,2,746,46
97649348,72892971,1,381,424
29734570,19640224,2,152,6
98031245,30665511,0,668,947
9641376,82027331,1,542,277
6452241,68744841,3,868,565
30695739,41986844,2,397,604
26162058,45934390,1,406,115
30740191,57229434,2,993,803
30066233,99273044,0,35,310
87656497,95422673,2,896,205
64018611,58070265,5,352,661
6536442,94335105,2,477,249
53690602,30066233,1,337,35
90867619,71368970,1,121,333
67210903,38180115,1,306,808
89467981,29739877,2,931,361
52802905,89467981,4,94,931
29506729,67097963,1,239,194
69734805,55057068,1,829,97
86290932,51696548,0,533,531
66171129,11427516,5,420,410
67724969,7892461,2,491,929
35733573,80397318,3,236,149
71924083,24750304,3,782,726
33062810,68969143,2,906,750
35162976,47272144,4,341,908
10944508,58046574,3,687,312
98031245,35650377,4,668,499
10217250,58253371,1,642,483
10844304,71731420,2,704,937
29613711,59353827,3,61,189
84567480,10941358,3,378,522
51204141,2860339,3,443,536
22628688,42539508,2,550,503
56672235,78743639,0,751,516
28927360,13246952,3,875,909
57444636,91959211,0,776,136
6801059,51385896,3,433,615
92859872,8767156,3,500,493
55216947,64391713,2,507,677
97649348,84434481,0,381,335
48969921,69857816,1,907,14
49301263,17149429,4,705,442
1093396,4301854,0,836,445
46264694,44959846,3,741,438
66248800,54166930,3,54,602
21918408,76526004,5,666,866
75583606,56028780,3,323,440
47386154,81427210,5,888,885
30725077,13512113,0,729,546
8844880,70051801,1,196,346
69432213,75202474,2,398,88
31710990,57665258,2,554,8
32909167,9016466,0,421,77
91614334,16731931,1,43,980
48204078,23595873,2,459,105
17622432,20361264,1,860,40
71368970,34810299,2,333,272
86617822,78544601,0,147,635
10981968,60713142,2,771,886
45988161,7015572,4,765,71
45920150,86034800,4,850,954
97501873,13554242,2,487,538
58188540,12431235,1,127,439
47825457,37381526,5,414,745
33187018,29217537,0,960,629
89265742,27156677,1,229,678
34606272,41036694,5,654,692
64344056,73714112,4,762,297
97251876,98229925,3,237,835
51208766,80397318,2,135,149
19962470,61009773,0,652,892
87656497,48982980,4,896,187
67097963,64389828,1,194,436
90349889,34606272,1,667,654
72065260,26161325,2,497,259
57778631,53323929,4,584,1
58127645,45286842,5,545,508
80574015,87071227,2,462,530
86008559,32375913,0,281,276
27688001,68371650,5,162,685
51208766,26133197,0,135,139
68110688,24582405,3,504,659
69650761,39033495,1,467,675
89467981,54304067,5,931,171
19857504,92854742,2,795,409
52896996,97501873,1,719,487
7470088,90167587,5,176,506
86581253,11720004,4,738,387
31862301,10981968,2,984,771
52111787,29309810,5,975,662
57229434,56102257,0,803,494
11320456,51004747,2,158,391
24834126,62962113,4,473,696
59127308,27156677,5,842,678
35295072,60332295,0,610,587
78544601,61231992,0,635,535
11611677,87316948,2,924,799
84537315,38610854,0,665,513
69857816,35083930,1,14,819
75615402,88174070,4,922,348
16883976,99706731,5,168,800
53214565,41503628,0,697,47
9019677,24489195,5,351,969
79253341,22932633,1,890,264
91188887,19957369,4,824,260
63460922,94039422,0,304,552
34810299,85060967,4,272,186
20476876,35841647,1,899,255
27156677,94563178,2,678,764
70191512,27289045,4,178,856
30740191,38142409,0,993,9
18760165,85101507,4,814,693
91874139,25908590,0,67,684
95022878,59810690,1,779,818
19562145,30908764,5,179,653
86581253,21145201,1,738,69
63143987,51719409,5,778,532
31927553,77525297,1,831,73
69756051,50621752,2,708,569
21918408,82027331,4,666,277
30976923,28221259,1,505,247
45858834,85060967,1,939,186
77525297,83187549,4,73,619
51719409,7039994,3,532,294
37381526,55927175,3,745,322
3942695,94847903,4,967,265
92425425,11720004,5,375,387
61141173,11427516,2,853,410
66225982,36080058,2,512,928
58188540,88239465,5,127,709
4396333,58127645,3,479,545
79253341,5195219,4,890,844
50621752,3418754,1,569,791
88239465,19239044,5,709,307
37797219,8934237,2,676,848
51760273,99545088,5,540,714
51004747,41589049,0,391,324
66449397,39960588,1,65,617
86778612,79790375,4,521,658
92859872,36080058,2,500,928
16735717,34097265,0,21,486
67724969,91663343,5,491,528
64916221,17302357,4,291,72
72573459,58169612,5,527,114
84271563,28221259,3,13,247
68040469,60943799,2,597,215
83976656,6873635,1,923,911
4381854,58643904,2,377,543
56102257,31465612,4,494,87
22611502,71221480,0,511,933
19043488,19562145,3,496,179
16898220,99706731,2,874,800
92425425,27922005,0,375,869
8546042,54711058,2,590,987
95993943,40994730,1,275,238
53748800,31862301,5,336,984
42325412,92859872,3,914,500
56102257,79273765,2,494,876
76975959,73339170,4,384,734
91079273,52903951,1,851,567
39033495,31729033,4,675,455
88059419,22932633,2,809,264
62758017,64021986,5,717,458
60332295,96078977,2,587,399
54166930,11611677,5,602,924
78868895,62322050,5,120,48
44959846,35236735,2,438,756
51078726,24750304,0,523,726
7418176,10101842,5,363,555
62189958,84537315,5,784,665
95851667,54187483,2,825,116
32429075,54711058,4,839,987
35236735,12232739,1,756,200
51055010,79500855,4,616,401
22200190,86372359,1,688,234
81822157,46264694,5,300,741
58046574,38180115,0,312,808
54187483,36597926,1,116,44
86800565,41693876,5,948,583
76188299,17990544,2,663,965
27596629,55057068,5,85,97
4602289,89541732,2,901,834
24582405,29100483,5,659,137
91614334,68040469,2,43,597
10610811,71368970,5,641,333
84345058,20970263,0,418,605
12497395,55529719,4,898,977
95122615,22611502,3,79,511
69352474,83807278,3,730,125
36352323,51442728,5,117,862
66171129,34606272,2,420,654
41401829,44518800,5,86,39
92859872,75921482,2,500,841
24361801,83976656,1,576,923
45286842,67210903,0,508,306
97679279,71221480,3,369,933
57109651,10101842,3,209,555
84271563,26677744,5,13,802
31478260,57684912,1,235,743
55927175,98528770,2,322,855
47947742,21286553,2,632,41
19640224,81967771,2,6,915
63002030,67380103,2,974,118
48547731,87656497,0,271,896
52111787,34922000,3,975,427
1853245,80574015,3,373,462
95326023,7015572,4,720,71
52896996,86581253,5,719,738
86372359,90432257,4,234,132
70182153,19261088,0,110,81
69668083,71368970,5,559,333
31919124,56511328,4,302,426
87440413,11208878,4,916,515
84434481,58424586,1,335,233
69635574,21443069,1,232,964
50116333,34590042,5,558,618
34423462,10316470,2,694,498
10944508,4602289,2,687,901
91639359,37797219,2,518,676
49639537,68647667,0,63,568
35236735,63460922,4,756,304
51696548,63925690,3,531,96
63925690,36123916,0,96,38
73616316,7015572,1,579,71
8411048,70158341,0,703,713
84249880,60807875,0,879,356
56592728,89467981,5,59,931
29309810,24361801,1,662,576
13512113,32765650,4,546,359
29734570,7039994,2,152,294
86008559,77824893,2,281,936
66449397,87320629,3,65,609
96078977,58102809,2,399,295
10610811,17990544,3,641,965
54711058,66375738,4,987,417
10678760,11945861,1,449,918
9447600,1093396,0,510,836
34133608,5195219,0,51,844
19239044,82027331,4,307,277
48547731,69857816,2,271,14
4644562,83187549,3,474,619
8767156,84249880,5,493,879
31217803,34631840,3,468,475
39952574,36703141,3,461,27
41693876,21177147,1,583,801
54187483,85749296,5,116,746
88059419,70051801,4,809,346
55057068,39860131,5,97,109
9182092,73058205,5,577,10
84540447,84159267,0,330,627
25000643,34133608,2,645,51
73058205,66375738,0,10,417
48164460,76467030,4,75,849
98229925,25000643,3,835,645
19067526,44554709,2,416,562
45501852,92425425,1,174,375
52416792,4908516,1,395,607
31465612,45858834,1,87,939
52896996,99268018,2,719,625
93549453,62346687,3,961,16
90867619,2065461,1,121,994
53676706,70191512,2,192,178
69668083,61457445,1,559,428
69756051,94311648,5,708,151
8767156,10316470,3,493,498
26144584,69734805,2,145,829
17066180,34662216,0,958,80
68969143,17846389,2,750,624
24750304,81967771,0,726,915
8767156,15871528,0,493,548
36445006,23324213,5,553,220
28325828,5042218,3,872,15
52848736,50694882,3,372,353
79253341,94955068,0,890,315
72892971,31988711,5,424,299
31260894,15251756,2,591,143
17846389,36539894,0,624,921
47231887,69731173,3,131,218
29187162,71401291,1,329,757
1493082,51208766,2,526,135
36123916,24759546,0,38,753
52896996,10688887,5,719,405
75583606,3925951,4,323,755
86778612,38090555,0,521,711
35841647,38328547,1,255,935
47889418,34631840,3,572,475
12673339,40994730,5,123,238
38936540,23595873,5,24,105
19857504,37657252,5,795,710
64001903,29407041,4,990,444
79770084,69105675,1,763,544
60608235,24278367,3,211,256
1417140,5769848,2,698,133
86008559,97612477,0,281,344
15871528,49314608,5,548,267
27922005,10316470,0,869,498
21559570,75921482,1,251,841
79273765,42366310,4,876,460
54763935,37381526,1,456,745
83038845,85994086,1,68,517
79770084,64021986,3,763,458
75801221,29793503,3,305,345
55122964,22051873,3,664,263
30976923,90662805,1,505,733
40227781,71731420,0,852,937
33125537,4291684,1,362,262
64630291,11427516,0,673,410
53676706,70182153,0,192,110
38328547,89133485,2,935,357
25607298,50889916,3,580,23
34676709,43436594,4,637,278
77190293,2860339,0,367,536
30514367,82289014,1,953,956
39033495,29506729,5,675,239
57746169,97679279,3,446,369
31345841,89847523,4,940,313
30853872,6452241,4,212,868
4908516,54609485,2,607,863
71630594,30740191,5,509,993
67161012,87734045,3,466,84
10466008,54711058,4,774,987
13280193,69953521,5,934,971
83507195,26162058,2,485,406
29834202,82759299,3,920,167
97873083,27688001,5,274,162
22021699,88996983,2,758,735
32909167,87949499,4,421,225
69876991,34606272,4,95,654
36352323,87734045,4,117,84
80990934,42058530,1,962,113
41222718,24482925,3,796,450
84865869,60902594,2,655,957
80633893,26133197,5,160,139
93990387,30066233,0,177,35
67263539,57148383,4,639,537
11423269,75603458,5,826,794
21448951,58301343,0,301,727
58911091,24886023,5,447,106
43253968,29734570,1,495,152
82759299,97236644,0,167,519
87949499,14027026,0,225,656
32909167,3014186,0,421,881
4079725,90432257,1,170,132
32429075,91296187,0,839,204
97744098,34097265,0,865,486
61141173,33836415,2,853,951
3620507,94311648,0,400,151
